1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,y
1322.705556,0,0,0,789.675,0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0
0,0,0,789.675,0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0
0,0,789.675,0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0
0,789.675,0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0
789.675,0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0
0,102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778
102.4055556,44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667
44.27777778,0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0
0,0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0
0,0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0
0,0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5
0,0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0
0,0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0
0,0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0
0,189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0
189.6277778,0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0
0,0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889
0,337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556
337.3083333,0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222
0,0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0
0,0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0
0,0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0
0,0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0
0,0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0
0,0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0
0,0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0
0,0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444
0,0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0
0,17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444
17.22777778,261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0
261.2916667,0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0
0,0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0
0,0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0
0,924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0
924.5,0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0
0,0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0
0,0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0
0,0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0
0,0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0
0,978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667
978.6638889,174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0
174.8555556,1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111
1207.247222,0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0
0,0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0
0,0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0
0,0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0
0,0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0
0,0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0
0,0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0
0,935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0
935.9694444,0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0
0,628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0
628.4444444,0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143
0,0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0
0,0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0
0,0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0
0,0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0
0,0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0
0,0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0
0,0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667
0,423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556
423.7916667,0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778
0,420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0
420.9111111,0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034.857143,0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889
0,0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0
0,0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0
0,0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0
0,0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0
0,0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0
0,22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0
22.26666667,498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0
498.3055556,592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222
592.9027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222
0,0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0
0,0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222
0,0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0
0,0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0
0,0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0
0,0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0
0,0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0
0,0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333
0,0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0
0,0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0
0,0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333
0,0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444
0,2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0
2554.363889,0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444
0,0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111
0,0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333
0,0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0
0,0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0
0,0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0
0,0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0
0,531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0
531.9472222,1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0
1708.980556,2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111
2555.372222,0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0
0,934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0
934.7472222,0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778
0,0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0
0,0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425
0,0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0
0,0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0
0,2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0
2259.758333,0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0
0,0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0
0,0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0
0.483333333,208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0
208.9194444,0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0
0,800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889
800.0444444,662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333
662.5611111,35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444
35.43333333,0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0
0,0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0
0,0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778
0,0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0
0,0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0
0,0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0
0,930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0
930.8111111,0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0
0,0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222
0,787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0
787.2527778,0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556
0,0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0
0.425,0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0
0,0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0
0,0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0
0,0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0
0,0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111
0,0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0
0,0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0
0,0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0
0,238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0
238.3638889,738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0
738.3083333,135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0
135.6944444,0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0
0,0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0
0,1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0
1240.877778,0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556
0,0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175
0,0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444
0,1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222
1152.872222,0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9
0,180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0
180.8305556,0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333
0,0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0
0,0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0
0,0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0
0,0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0
0,658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0
658.1611111,0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778
0,0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0
0,0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0
0,0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0
0,0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889
0,0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0
0,0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778
0,0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8
0,0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0
0,0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0
0,0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0
0,0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0
0.430555556,33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0
33.175,50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0
50.64444444,798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0
798.1472222,921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45
921.9,0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0
0,769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0,0
769.9083333,0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0,0,802.2722222
0,0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0,0,802.2722222,0
0,0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0,0,802.2722222,0,219.1305556
0,0,0,231.8277778,0,0,0,89.66388889,0,852.2777778,464.8,0,0,0,0,0,0,0,849.45,0,0,802.2722222,0,219.1305556,0
