0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,y
28,0.0,0.0,0.0,0.0,0.0,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444
31,0.0,0.0,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002
32,0.0,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667
33,1784.2,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25
34,0.0,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111
35,2926.988889,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0
36,0.0,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222
37,900.3833332999999,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0
38,2824.1083329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.425,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,472.91944440000003,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001
47,950.875,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997
48,0.0,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889
49,0.0,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0
50,0.0,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0
51,0.0,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0
52,0.0,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0
53,0.0,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0
54,328.4194444,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0
55,1824.9944440000002,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333
56,1284.366667,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667
57,1642.25,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001
58,1854.011111,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002
59,0.0,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0
60,794.8222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889
67,0.0,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0
68,0.0,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0
69,0.0,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725
70,558.4361111000001,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444
71,1793.4333329999997,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0
72,1333.213889,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333
73,0.0,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997
74,0.0,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001
75,0.0,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222
76,0.0,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0
77,0.0,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0
78,0.0,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0
79,550.2583333,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0
80,646.9916667,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0
81,567.4111111000001,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889
82,1951.4166670000002,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0
83,0.0,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0
84,1500.488889,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111
85,0.0,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999
86,0.0,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778
87,0.0,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0
88,0.0,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0
89,0.0,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0
90,1924.463889,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0
91,0.0,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0
92,0.0,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0
93,162.725,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1329.194444,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275
96,3557.033333,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749
97,2848.9833329999997,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556
98,1294.0805560000001,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222
99,19.42222222,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0
100,0.0,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333
101,0.0,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0
102,0.0,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0
103,0.0,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0
104,0.0,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0
105,3816.338889,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0,2090.963889
107,0.0,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0,2090.963889,0.0
108,3789.961111,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0,2090.963889,0.0,1242.597222
109,1224.0777779999999,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0,2090.963889,0.0,1242.597222,0.0
110,17.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.275,830.3509749,60.45555556,0.472222222,0.0,2001.733333,0.0,0.0,0.0,0.0,0.0,2090.963889,0.0,1242.597222,0.0,0.0
