unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
5ca0f04de0e5c08a254cd55ae0ffd107491f21c9,93ed0b8d2841e33df894a893a95c6287c2b58779b0529d6f5ed5a7910154431f856559b1519b9dfc1e9971655c65e994df02504baa4f5c4d48c20db3b4511c13,2015-05-10 10:30:00 UTC,2015-05-10 11:00:00 UTC,1949,9.0,,,14,,23.05,0.0,,0.0,23.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
07ec06d200f3d9199e450d6fb527519f12bbebc8,0fb1abb17fe80c09b7eb931aaa40b4157514f6466a12e2d98b5333bd02b7b646f8ac9ccf03dad4ef6a99f815aca7c90ee15fe952006ae9e4cc35e1e93e339b9d,2015-05-03 04:15:00 UTC,2015-05-03 04:30:00 UTC,1553,17.3,,,14,,35.45,5.47,,1.0,41.92,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
c430712943435faed8227777e0836ed9f4419038,46cb4badd64238b521d799f0aeb48c0214ebcac417ea257c3dabdf3b6105dbd59cdb5be586668b99664d475ff7bc8db97fba083ab39c1a7bd35a2414e5e236b1,2015-04-29 21:45:00 UTC,2015-04-29 22:15:00 UTC,1541,5.3,,,14,,14.85,0.0,,1.0,15.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
fd026dfd0a58c63707625cf3b3d5cc5f32b33720,c0233d1acdf95f778faf4bcadcff7035dc6bbcab99f07e6d2a37f09f5c1dbda546f296d61f04ec05e2a1596190e0330981cbc6f456976e2e008ec768deaab3a7,2015-05-02 09:45:00 UTC,2015-05-02 10:00:00 UTC,1509,9.1,,,14,,21.85,5.46,,0.0,27.31,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
97b677642b2bdc18e47b5803e81053c6533cf0b0,f705c825446b6687d3b45d5bb04a7a29720306923943f35ba050b6b5234e5dd564b074ace9b2e6c4c91c3dc09866a05908bed9d7f027d4f34f318274d5264b65,2015-05-09 07:00:00 UTC,2015-05-09 07:15:00 UTC,584,3.1,,,14,,9.45,0.0,,0.0,9.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
273f3722f43b668796b6a0abd47ccfedd6baba56,919ad1eb29141ee529f65193c1347a616239d89cd8c5e1b40fc9a22b845e6abc5f9483c82812c975f82bc6f1d8fc00dc6f25a8e8dd8930599c71ab648350e9d1,2015-05-17 05:00:00 UTC,2015-05-17 05:15:00 UTC,609,6.3,,,14,,14.65,0.0,,0.0,14.65,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
ac1f07a082d92a0f34c19c27c0389553f82d08e4,4a3ff87c5a5781a6605ba7c1d067c1026511f4a3c3062301d3f60b23cef6cad99a949d0b98d5cbfeffadf2779013455003501d1aaccd932a711096dea63178d7,2015-05-02 06:45:00 UTC,2015-05-02 07:00:00 UTC,843,5.7,,,14,,14.45,2.17,,0.0,16.62,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
2a7dcb77748a3f78bfbebc89d1a41cf250a2a53e,008dda45db57cb6daa679a86ce8c8149ddc05446d545b19f3b6e201071e93b3a0d30a0a46204415c1d145a47e256bab70c8b0aebeb37ffefc985fdfc288d38d6,2015-05-05 06:30:00 UTC,2015-05-05 06:45:00 UTC,1453,7.8,,,14,,18.85,0.0,,0.0,18.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
c0562a7cc5f04f6cb31ae87583e2bee4d53f345e,70d9077f1ddbc6c93643ef4dbf4a3110b1826f68a69801dd5cf84e637a72c52c11b976a96f745591638a6589580b71049e79c0001878eec684ae1530c7ac8c88,2015-05-15 18:00:00 UTC,2015-05-15 18:45:00 UTC,3143,8.9,,,14,,28.85,0.0,,0.0,28.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
2a7cc6226c8d1020cf1ff44eb97391f97fe68071,fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,2015-05-22 11:00:00 UTC,2015-05-22 11:15:00 UTC,1108,5.5,,,14,,14.85,0.0,,0.0,14.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
2b40f5f67c671234147390d87bf0452354556492,d366a0286c2530687ba5151f098741b8df490fd88ad08055fb450374836b4cc6445cbecfddcc87662822f488c66e1ba9289210a2908d435d63797b4936c3a583,2015-05-18 18:45:00 UTC,2015-05-18 19:15:00 UTC,1801,9.5,,,14,,23.25,0.0,,0.0,23.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
10117d17a88aaa2197b279cedd9779cd55369bd8,a200db326a9361094a94dbdc0c841f1597dcf527b6d320102a1c867c4ef46a883a36914e014e8cf312cd3d246441cf92514254a3c90c575f6194fd6826fdb75d,2015-05-20 02:15:00 UTC,2015-05-20 02:30:00 UTC,763,4.5,,,14,,12.45,0.0,,0.0,12.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
4d92ff5aa47d9ead1df9f17a15dfba5c149e1edf,b7a173e9444bf6c1d208274e90ce497f3a959a070d7a31d8f09c0d5d13d53ab90f0cabc17858d83d8e879570b3c9323f55bbe5cf0d2474c338f9d0184d7e18f9,2015-05-12 06:30:00 UTC,2015-05-12 07:00:00 UTC,1621,8.3,,,14,,20.85,0.0,,0.0,20.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
734fab151a8851836ea3280d5993c9f54b0e5201,0d5f3bdf54e90ad46c22fed641733f82e58f447b9beed32085c4828a0524944be7d28bcd0227c595e091a2002a1d51d79d9e6d2791557ae4f173a68679260138,2015-05-16 00:00:00 UTC,2015-05-16 00:00:00 UTC,688,7.5,,,14,,17.05,0.0,,0.0,17.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
bd1f985678545c879d1b0aec552e078e7f3aef6e,8faf1a667fcfca1a2fd9d7d3e6bf4c7fe9f7a650c1b3b8b9327df0f80574ba079116396a863c7b655fa89a4dbdc2bd130c36f5e721f615fb25c93d32ebc0b84b,2015-05-17 11:15:00 UTC,2015-05-17 11:45:00 UTC,986,5.5,,,14,,13.85,0.0,,1.0,14.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
ca2a8d9fdfc7b4f9890a041c48b3162359b3da66,4186f274fa268efc13492071bcf3a5c918e1fa5e9c965c9cf2b68ad1c4ce943c373e1c91705223b0f6f294ad4ba7e496adb4d1c0fdef25e5253183e37fa4ead2,2015-05-24 06:00:00 UTC,2015-05-24 06:30:00 UTC,1760,22.4,,,14,,44.25,0.0,,16.0,60.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
cd031d841e325f93fff7df92589798d27ae45ad2,33c877ad242c484ce01ba5a4447f4b699eb84d5c9a3efa293e79f1c91ff67c4d6edfb5b51f1ca3a570b0df9ab336af70c9768548e5188e06a63583f0a20428c2,2015-05-23 13:45:00 UTC,2015-05-23 14:00:00 UTC,816,3.5,,,14,,10.85,0.0,,0.0,10.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
c09308d153da0f86db4409090179e60547a72b88,1777c89ec4680b22a8f63b82215f0431e765af2dc08ea483f8aac4a29194bc652b1759421d64d3e428d27fc9c9d779a39e6aa7698ae41eba188d47e629d75ee7,2015-05-24 13:45:00 UTC,2015-05-24 13:45:00 UTC,764,3.4,,,14,,10.45,0.0,,0.0,10.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
03444a01be7eee11f18805b82db6d7b31f899043,46cb4badd64238b521d799f0aeb48c0214ebcac417ea257c3dabdf3b6105dbd59cdb5be586668b99664d475ff7bc8db97fba083ab39c1a7bd35a2414e5e236b1,2015-05-26 06:30:00 UTC,2015-05-26 07:00:00 UTC,1283,7.9,,,14,,18.45,0.0,,0.0,18.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
1cfb48e2b720f1ae78a601c3c239869f49cf6a09,a940425dd1a398a41024ee7bb70bbbf66515799b941674e69dc51f165452ffa98079a7e972f9d952c6739fbdec5fe7aac273f93f8ad961af0f3cac18d2758b04,2015-05-21 05:15:00 UTC,2015-05-21 05:45:00 UTC,1508,7.8,,,14,,19.05,3.01,,1.0,23.06,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
7b23a4075ae4fe9cb8b267d29689b28cbd9508ba,f705c825446b6687d3b45d5bb04a7a29720306923943f35ba050b6b5234e5dd564b074ace9b2e6c4c91c3dc09866a05908bed9d7f027d4f34f318274d5264b65,2015-05-18 06:00:00 UTC,2015-05-18 06:15:00 UTC,681,4.1,,,14,,11.45,0.0,,0.0,11.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
0f8b44e62a0632525bfef479b98a62305659df96,fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,2015-05-17 22:45:00 UTC,2015-05-17 23:15:00 UTC,1208,10.3,,,14,,22.85,0.0,,0.0,22.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
9773f293b8feb9bd3846e5a095957463fa50ea02,ff09a8fc2770154614b9e9f8ba6de2e27492857cc0295f049c2bb2854aa6fd386ce93a1f592e7f4da94e48c1af2ee8ce2acfe4d622f5a75c5811c72c80097502,2015-05-16 01:30:00 UTC,2015-05-16 01:45:00 UTC,582,6.0,,,14,,15.05,0.0,,0.0,15.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
4e88a6ac476426fdeeada77e251648036d1fa7f7,c803393ff29ffeb1529b56151fe8e67ad09c3a7dbf79d469df501f3e36243145589c393d7438968ba77759fdf04bef874318e335227a9e7a1d7570669a490dd0,2015-06-10 02:45:00 UTC,2015-06-10 03:00:00 UTC,987,6.6,,,14,,16.45,0.0,,0.0,16.45,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
d58d8cf5f735eb71b4efccd10c02eca484cb9f72,be3521efe46e61fe704e9c0311dd06f4a295fa8b9019016bf0eee0ddf648dfe89f87254ced08110b20f70dba02c772bb5fe3340e3cd683c11cbefec386d3d7af,2015-06-10 07:00:00 UTC,2015-06-10 07:30:00 UTC,1337,8.0,,,14,,19.05,0.0,,0.0,19.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
b9894f644c3621dde41d551f2d9fc70e24869679,5c5ebf6ea48279cddb3c608433c1e83d31bc1e699b676823b40264c9f4e1f92c8305483f209267e2d6d53873ea5bf27f94532146e286076ee0dfeb02575c96d9,2015-06-06 16:15:00 UTC,2015-06-06 16:45:00 UTC,1404,7.4,,,14,,18.65,3.02,,1.5,23.17,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
331b534f10ea5094a7fba5ef1337a25006bd9357,ac1f0defd00d6b7417e39256ebe1cad16b64955f9a64f2eaecee6f54e52ec118133f687c8b6603d6e9a27d86a8921fc30e1458e804686d05f9cb83751fac3382,2015-06-10 02:00:00 UTC,2015-06-10 02:15:00 UTC,818,4.6,,,14,,12.45,0.0,,0.0,12.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
caf64d13bfba74faf50150525eb57f73ea666f47,33eb8518952dbdc8a4c6648ad8fdf65dc84fac160f3d6fee95813377ebd66095d2862f1813b774f7a048d5a9aaea55aa02a223510027ee08a37485e1b784d104,2015-06-06 11:45:00 UTC,2015-06-06 12:00:00 UTC,1268,5.3,,,14,,14.65,0.0,,0.0,14.65,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
0ef8bdda70c8d0f41ff29bc20da341152fee6548,daf26343c74ba7742cf4ea2c61ffbff2209dd45f36a89170faffd57b2b00ee57748a7c11a17b9e9a70b1a2629311702775ebd71d819c3f86dffdfa2a72d15831,2015-06-07 06:15:00 UTC,2015-06-07 06:30:00 UTC,1051,5.5,,,14,,14.65,0.0,,0.0,14.65,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
32c035fb542d0bba5c47e0cb0ed47dccceb0cbb5,6e6b305564917024d22c3818670644f3ac4a45fd2004904d6ccbc0be6a2b49363ba18e1ef856de9f8b0d57b5b91fc3fee7798b4328fe04956ff2e7485dfbbe41,2015-06-03 03:30:00 UTC,2015-06-03 04:00:00 UTC,1879,9.5,,,14,,23.25,0.0,,2.0,25.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
9205ba1b546d9af3658ee689ea3dee15fd3cf17c,e0f4c1083f484785121fc1b24d748298c37b29d881e02c09f4ee99062c41114d9793da88a0f86f47cfce1ea22263b5318870ba2c5907382ce106615ea8c3039a,2015-05-30 12:15:00 UTC,2015-05-30 12:45:00 UTC,1310,5.2,,,14,,15.05,0.0,,0.0,15.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
0ee58803597461aaa841f88ac041d4ad13e40541,06511010dee1bdbb580d4e6a020f1ddd0a7d455a0e7ee787e965bfa0612281111ef52764d08fd7cb7eb449b0ee243aac67ee8521b62cf796bcd4f843932e60c1,2015-05-29 11:45:00 UTC,2015-05-29 12:15:00 UTC,1707,8.3,,,14,,21.05,3.16,,0.0,24.21,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
371108fbc5747c94c544382127d173efc6948fce,06511010dee1bdbb580d4e6a020f1ddd0a7d455a0e7ee787e965bfa0612281111ef52764d08fd7cb7eb449b0ee243aac67ee8521b62cf796bcd4f843932e60c1,2015-06-06 23:15:00 UTC,2015-06-06 23:30:00 UTC,1087,9.5,,,14,,21.05,0.0,,0.0,21.05,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
05236d0582309bbd639d42b9572fac0d997712b7,46cb4badd64238b521d799f0aeb48c0214ebcac417ea257c3dabdf3b6105dbd59cdb5be586668b99664d475ff7bc8db97fba083ab39c1a7bd35a2414e5e236b1,2015-06-02 22:45:00 UTC,2015-06-02 23:15:00 UTC,2174,9.5,,,14,,23.85,0.0,,1.0,24.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
0def7550e8de16033e261808219f98a9b5462208,e5becac799e3690f413a8b5d4c0b47d3cf48acb3b5c6732092a4324e451c54fa6e6664458d339d71329d7479d37047439d4340930b014e6f3c28fc041358ce2e,2015-06-14 12:15:00 UTC,2015-06-14 13:15:00 UTC,2959,11.9,,,14,,30.25,6.35,,1.5,38.1,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
fa351d8c79621941e6b27961940caa5c1d825b1e,eaf9ff311ef5bc5e9f673e209710280ab0cc565517ee624d2215953dbf0d115df884b60e0de0cb999d823b91de5afae2f93547caefeab4471ce4e037c514d843,2015-05-31 06:30:00 UTC,2015-05-31 06:45:00 UTC,617,3.7,,,14,,10.45,0.0,,0.0,10.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
d02e8549bc5b3a3f2e1fcf1e46df821ddecd2d22,919ad1eb29141ee529f65193c1347a616239d89cd8c5e1b40fc9a22b845e6abc5f9483c82812c975f82bc6f1d8fc00dc6f25a8e8dd8930599c71ab648350e9d1,2015-06-02 02:15:00 UTC,2015-06-02 02:30:00 UTC,817,4.5,,,14,,12.85,0.0,,0.0,12.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
2ebadac459794ee38dccfbfff333d850201cb00b,07c6b97627d86b77e76e03006e7592528831994ff6cb51bff481b6f238bf2b869ed8ef419208419cf32b4c3fa84100ece676d3d894b679f3933a63879df797c9,2015-06-03 12:00:00 UTC,2015-06-03 12:15:00 UTC,1151,5.4,,,14,,15.05,0.0,,0.0,15.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
2f93e6218dcbe83d37fa8fbc079fd8c9ed435cab,dbc59ef96907313b6f037bc6e2a25df8c8455c1684bd4c2917c796e49711f939a74dedc5347a89e721c65711fcc77d4de1ef74a13ce347bdf9d46cc6eec19d75,2015-06-06 03:15:00 UTC,2015-06-06 03:30:00 UTC,893,4.6,,,14,,13.25,0.0,,0.0,13.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
0d9ecab92a083d5f2eaaeb5a117c9f351aaa4615,96997cd3a166bb6e48f58c9399e9a492963476ee136ade5c9646886eb05161afad7d55c16e0dae547c1f506937938fc21787a4047376fc0fc7f6be74a4ee6a22,2015-05-31 04:30:00 UTC,2015-05-31 04:45:00 UTC,1382,19.3,,,14,,38.25,8.29,,17.0,63.54,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
b7b20bb69ea42eb24eaf176418e3a8ed6d2e3b56,eaf9ff311ef5bc5e9f673e209710280ab0cc565517ee624d2215953dbf0d115df884b60e0de0cb999d823b91de5afae2f93547caefeab4471ce4e037c514d843,2015-06-01 05:00:00 UTC,2015-06-01 05:15:00 UTC,662,6.2,,,14,,15.05,0.0,,0.0,15.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
47ab2b0bab84e47d2dfe5ae4a1b3bcac75edfce8,d63ae52c1bdf4ff2edf7fd88db73bfa5b5ea1c045ea2bcda719938a4c554d10c3901195ac2494fb6412a6c558baf13390146f321f395d00b6e78a01299b560d0,2015-06-12 05:00:00 UTC,2015-06-12 05:15:00 UTC,838,9.4,,,14,,20.45,0.0,,2.5,22.95,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
48c856870729987980b361c712446e132cdeae71,182f2fd2599dd41e65716b3ef2cdadaa307813378368ad350aca23040cbfe623b3ec980b5f91d391e4eb4c898202e4ad56ba108d63bec9f880e205c2e07e54bb,2015-06-12 00:45:00 UTC,2015-06-12 01:00:00 UTC,780,5.5,,,14,,13.85,0.0,,0.0,13.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
78f55b1b26ffdb17919fffefd1fff3b0cfd1e5ca,769abdf904f1c924a73b0f171781543f0d84928f8c426fa5f251159c04ac4dc7d65c8605622b64e1483c71004ab075450cb4351e54c2ff2aa5615df7af0d143e,2015-06-11 22:45:00 UTC,2015-06-11 23:00:00 UTC,967,0.6,,,14,,15.05,0.0,,0.0,15.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
ef37c111faf47a45f832eced086436da003add9f,fc16114adfa0e39bb131c76851801835d7948588308fac6f9fe09a944f297c2193c81460d4b88b5122d289402698be4c0e04dc3260e883173a7370d4ca857686,2015-06-20 02:00:00 UTC,2015-06-20 02:15:00 UTC,895,8.8,,,14,,19.85,0.0,,0.0,19.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
90d923eea6415c7ba1e2f192aa1cd07af38a5528,1bff274ed006935422e0042a5b4ba149e8ea9d59666cd647324d89a22338e334de8dfe2724ee6ab986c8c6d5fcf3a277586d322b0b8aa9de771590730c4c168e,2015-06-22 10:15:00 UTC,2015-06-22 10:30:00 UTC,814,4.2,,,14,,11.65,0.0,,0.0,11.65,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
54afd1fa326373ea1fb5ad1a525cae15b2a43fb7,a940425dd1a398a41024ee7bb70bbbf66515799b941674e69dc51f165452ffa98079a7e972f9d952c6739fbdec5fe7aac273f93f8ad961af0f3cac18d2758b04,2015-06-22 06:15:00 UTC,2015-06-22 06:30:00 UTC,1432,8.9,,,14,,21.05,0.0,,0.0,21.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
b5d80ed97f01c5a6307317582f19f05edfb99bf5,ddc301af37ee4eec4a70ce3ac1978ab0b8213660c4736e803249a72b090765e1ef6984cf55cd31547e1d4a89a682a97c07a3d75f541d31c27a87bba760ea01b3,2015-06-16 18:15:00 UTC,2015-06-16 18:45:00 UTC,2180,5.8,,,14,,19.45,0.0,,1.5,20.95,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
19937df17571ee3a30dfbf1b78e6b75227adfe46,182f2fd2599dd41e65716b3ef2cdadaa307813378368ad350aca23040cbfe623b3ec980b5f91d391e4eb4c898202e4ad56ba108d63bec9f880e205c2e07e54bb,2015-06-21 09:15:00 UTC,2015-06-21 09:30:00 UTC,761,3.8,,,14,,11.45,0.0,,0.0,11.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
da64209306d6a5e485b8a900990681f6c7bcf140,e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0,2015-06-21 00:30:00 UTC,2015-06-21 00:45:00 UTC,1274,10.2,,,14,,22.25,0.0,,1.0,23.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
305d877deeee644cd18b308608511716aa2a48a4,5c05237ba3c9c58aeafc5622ebe12d6c9a7f40234ef36f897feecc7837f9ab96e9c76405a3c68074631187bf7fad39d3a6600000841c31c0519296a85937f18e,2015-06-19 05:45:00 UTC,2015-06-19 06:30:00 UTC,2139,33.6,,,14,,64.25,5.0,,0.0,69.25,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
135c69fd1247b4f1be0ebb24806f8be43cb8ef94,2af809976861026ecab68d8c3460ddb75c53d7b40cd030528ad38546bee9391cacb7d841e7c114c872c5ffa37940f53697ac69dc71743a6900493ba86cc7e822,2015-06-20 03:00:00 UTC,2015-06-20 03:15:00 UTC,786,5.2,,,14,,13.05,0.0,,0.0,13.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
cff5b6bf821042000b7709410d4d18c8823b2504,fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,2015-06-20 20:00:00 UTC,2015-06-20 20:15:00 UTC,1509,11.0,,,14,,25.05,0.0,,0.0,25.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
a60646ba8e058b76a4393540193c40aa09141541,c803393ff29ffeb1529b56151fe8e67ad09c3a7dbf79d469df501f3e36243145589c393d7438968ba77759fdf04bef874318e335227a9e7a1d7570669a490dd0,2015-06-15 00:30:00 UTC,2015-06-15 00:45:00 UTC,704,7.8,,,14,,17.85,0.0,,2.5,20.35,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
b5faaab7ccced43b695c084f15b9e480216199a7,a9440373d40ad3c0468a9d0ff1dd295e4d722548c971bd2f7d0016b0da89e9abfeff6f376c6149f1e03834b1396ae657c83e1e310cc84b545df806ff6245ff70,2015-06-12 06:30:00 UTC,2015-06-12 06:45:00 UTC,1353,8.1,,,14,,19.05,0.0,,0.0,19.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
def54e27781113bf71fd5ecb1a2c6adb737b2d3e,fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,2015-06-13 21:30:00 UTC,2015-06-13 21:45:00 UTC,1230,7.9,,,14,,18.25,0.0,,0.0,18.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
d467ceaa52297befe9dc478b3adcb72fa97ad3e6,abc679e9c1fd04224b3a5d6074e96d4f7400d4ff4a392c9744c0e38951d64077db1aa667290fb23bd803152d3fbbce7af06f4aa640ae46344ab45843eef3c54f,2015-06-16 10:30:00 UTC,2015-06-16 10:45:00 UTC,851,4.1,,,14,,12.05,0.0,,0.0,12.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
596761bdea9b9cb281667b3dd53d4c4313034769,c803393ff29ffeb1529b56151fe8e67ad09c3a7dbf79d469df501f3e36243145589c393d7438968ba77759fdf04bef874318e335227a9e7a1d7570669a490dd0,2015-06-23 16:15:00 UTC,2015-06-23 16:30:00 UTC,1130,4.2,,,14,,13.05,0.0,,0.0,13.05,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
21820a42b5684bae226beba3dcf5ece5d4668a79,4a3ff87c5a5781a6605ba7c1d067c1026511f4a3c3062301d3f60b23cef6cad99a949d0b98d5cbfeffadf2779013455003501d1aaccd932a711096dea63178d7,2015-06-19 20:15:00 UTC,2015-06-19 20:30:00 UTC,799,7.7,,,14,,17.45,0.0,,0.0,17.45,Credit Card,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
08919311dcf357f9daed38bac8f3d94a3c234670,c803393ff29ffeb1529b56151fe8e67ad09c3a7dbf79d469df501f3e36243145589c393d7438968ba77759fdf04bef874318e335227a9e7a1d7570669a490dd0,2015-07-01 02:15:00 UTC,2015-07-01 02:30:00 UTC,720,5.1,,,14,,13.25,0.0,,0.0,13.25,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
07f5f78ac686b77e69932213245fcb021afd2f10,4186f274fa268efc13492071bcf3a5c918e1fa5e9c965c9cf2b68ad1c4ce943c373e1c91705223b0f6f294ad4ba7e496adb4d1c0fdef25e5253183e37fa4ead2,2015-07-03 09:00:00 UTC,2015-07-03 09:15:00 UTC,986,4.3,,,14,,12.45,0.0,,0.0,12.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
7b4db1068ae09490171e4b18e987f4207a667dfa,c0233d1acdf95f778faf4bcadcff7035dc6bbcab99f07e6d2a37f09f5c1dbda546f296d61f04ec05e2a1596190e0330981cbc6f456976e2e008ec768deaab3a7,2015-06-27 12:30:00 UTC,2015-06-27 13:00:00 UTC,1828,16.7,,,14,,34.85,0.0,,2.0,36.85,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
dbcfcdd3e7b4858b18d3d40c4ed1eca589179945,eddec198962a7737ebf2d9cbc621da2f8ff2f636499af0be1355e163888b228cd8a43997c0ada5376f46c940c41027448c30b6d63b63a6707e00c121ac104fbc,2015-07-02 10:15:00 UTC,2015-07-02 10:30:00 UTC,896,3.8,,,14,,11.45,0.0,,0.0,11.45,Cash,Yellow Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),,,
