1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24
0.0,1670.352778,440.52777779999997,0.0,0.0,2557.380556,0.0,0.0,0.0,0.0,0.0,3231.191667,0.0,1011.6305560000001,301.7388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.966667,1261.358333,525.6194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.011111,0.0,2631.744444,0.0,1757.4333329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.1861111,1744.394444,3180.211111
1261.358333,525.6194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.011111,0.0,2631.744444,0.0,1757.4333329999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.1861111,1744.394444,3180.211111,1033.7944439999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.8583333000001,1249.305556,0.0,584.6027778,0.0,0.0,0.0,0.0,0.0,995.9777777999999,0.0,0.0,0.0,55.54166667,0.0
1033.7944439999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.8583333000001,1249.305556,0.0,584.6027778,0.0,0.0,0.0,0.0,0.0,995.9777777999999,0.0,0.0,0.0,55.54166667,0.0,697.7251462,433.9121212,16.34722222,0.0,0.0,0.0,0.0,0.0,0.0,911.9194444,0.0,0.0,888.0277777999999,122.93333329999999,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0027855000001
697.7251462,433.9121212,16.34722222,0.0,0.0,0.0,0.0,0.0,0.0,911.9194444,0.0,0.0,888.0277777999999,122.93333329999999,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0027855000001,1050.522222,33.73333333,0.0,0.0,1490.347222,0.0,0.0,0.0,0.0,0.0,1378.497222,1691.6666670000002,0.0,1033.8277779999999,593.3527778,102.3305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.3944444
1050.522222,33.73333333,0.0,0.0,1490.347222,0.0,0.0,0.0,0.0,0.0,1378.497222,1691.6666670000002,0.0,1033.8277779999999,593.3527778,102.3305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.3944444,2092.075,1049.416667,0.0,0.0,0.0,0.0,0.0,0.0,3382.227778,0.0,2717.388889,0.0,480.3027778,1132.638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.55555560000005,0.0
2092.075,1049.416667,0.0,0.0,0.0,0.0,0.0,0.0,3382.227778,0.0,2717.388889,0.0,480.3027778,1132.638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.55555560000005,0.0,324.7924528,48.20277778,0.0,0.0,0.0,0.0,0.0,0.0,762.7611111,0.0,0.0,1059.761111,0.438888889,420.225,196.1416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.183333
324.7924528,48.20277778,0.0,0.0,0.0,0.0,0.0,0.0,762.7611111,0.0,0.0,1059.761111,0.438888889,420.225,196.1416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.183333,0.0,720.0388889,34.12777778,0.0,0.0,1079.877778,0.0,0.0,0.0,0.0,0.0,1922.127778,0.0,768.725,0.0,0.0,0.0,0.0,1693.136111,0.0,0.0,0.0,143.00277780000002,0.0
0.0,720.0388889,34.12777778,0.0,0.0,1079.877778,0.0,0.0,0.0,0.0,0.0,1922.127778,0.0,768.725,0.0,0.0,0.0,0.0,1693.136111,0.0,0.0,0.0,143.00277780000002,0.0,292.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.6166667,670.8027778,0.0,638.8305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.17391299999997,0.0
292.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.6166667,670.8027778,0.0,638.8305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.17391299999997,0.0,0.0,139.4555556,0.0,0.0,0.0,652.1972222,0.0,0.0,0.0,0.0,0.0,644.1111111,0.0,107.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9361111
0.0,139.4555556,0.0,0.0,0.0,652.1972222,0.0,0.0,0.0,0.0,0.0,644.1111111,0.0,107.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9361111,1554.602778,997.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.247222,0.0,1855.580556,0.0,936.3472222000001,0.0,0.0,0.0,0.0,1208.3277779999999,0.0,0.0,0.0,45.2,0.0
1554.602778,997.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.247222,0.0,1855.580556,0.0,936.3472222000001,0.0,0.0,0.0,0.0,1208.3277779999999,0.0,0.0,0.0,45.2,0.0,1101.733333,0.0,0.0,0.0,0.0,0.0,0.0,6.8888888889999995,0.0,438.3083333000001,0.0,1276.966667,715.0722222,1050.880556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55833333,0.0
1101.733333,0.0,0.0,0.0,0.0,0.0,0.0,6.8888888889999995,0.0,438.3083333000001,0.0,1276.966667,715.0722222,1050.880556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55833333,0.0,0.0,642.9277778,0.0,0.0,0.0,1072.883333,0.0,0.0,0.0,0.0,0.0,1860.311111,0.0,155.4428969,0.0,0.0,0.0,0.0,0.0,784.275,0.0,0.0,0.0,0.0
0.0,642.9277778,0.0,0.0,0.0,1072.883333,0.0,0.0,0.0,0.0,0.0,1860.311111,0.0,155.4428969,0.0,0.0,0.0,0.0,0.0,784.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.75,1555.427778,1770.7416670000002,716.5277778,1013.541667,1504.680556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13888889,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.75,1555.427778,1770.7416670000002,716.5277778,1013.541667,1504.680556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13888889,0.0,1014.205556,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.980556,0.0,1650.677778,0.0,1203.394444,451.2555556,158.74444440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.880556
1014.205556,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.980556,0.0,1650.677778,0.0,1203.394444,451.2555556,158.74444440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.880556,754.7722222,175.2333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.311111,0.0,1679.372222,0.0,1825.3972219999998,0.0,102.4,0.0,0.0,2085.911111,0.0,0.0,0.0,953.4444444000001,0.0
754.7722222,175.2333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.311111,0.0,1679.372222,0.0,1825.3972219999998,0.0,102.4,0.0,0.0,2085.911111,0.0,0.0,0.0,953.4444444000001,0.0,673.1166667,16.56388889,0.0,0.0,0.0,0.0,0.0,0.0,865.6805555999999,0.0,0.0,0.0,637.4416667,63.66944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4305556
673.1166667,16.56388889,0.0,0.0,0.0,0.0,0.0,0.0,865.6805555999999,0.0,0.0,0.0,637.4416667,63.66944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4305556,1432.875,432.06111110000006,0.0,0.0,2582.855556,0.0,0.0,0.0,0.0,0.0,3761.405556,0.0,1103.566667,0.0,0.0,0.0,0.0,0.0,1556.0305560000002,0.0,0.0,52.88333333,858.8666667000001,0.0
1432.875,432.06111110000006,0.0,0.0,2582.855556,0.0,0.0,0.0,0.0,0.0,3761.405556,0.0,1103.566667,0.0,0.0,0.0,0.0,0.0,1556.0305560000002,0.0,0.0,52.88333333,858.8666667000001,0.0,157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.1111111,0.0,630.4472222,0.0,606.2888889,293.8888889,0.0,0.0,0.0,0.0,0.0,777.7972222,0.0,0.0,0.0
157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.1111111,0.0,630.4472222,0.0,606.2888889,293.8888889,0.0,0.0,0.0,0.0,0.0,777.7972222,0.0,0.0,0.0,375.52777779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.894444,0.0,1061.5777779999999,682.9138889,232.93333330000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.52777779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.894444,0.0,1061.5777779999999,682.9138889,232.93333330000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.877778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.45845272,1395.556851,1442.727778,0.0,1917.219444,0.0,0.0,0.0,0.0,0.0,873.7138889,0.0,0.0,14.04444444,1117.863889,0.0
1605.877778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.45845272,1395.556851,1442.727778,0.0,1917.219444,0.0,0.0,0.0,0.0,0.0,873.7138889,0.0,0.0,14.04444444,1117.863889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.4638889,1162.355556,1475.2972220000001,1246.522222,0.0,1382.752778,0.0,0.0,0.0,0.0,0.0,1516.319444,0.0,0.0,0.0,822.9861111,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.4638889,1162.355556,1475.2972220000001,1246.522222,0.0,1382.752778,0.0,0.0,0.0,0.0,0.0,1516.319444,0.0,0.0,0.0,822.9861111,0.0,872.3861111,775.4361111000001,139.06666669999998,0.0,0.0,0.0,0.0,0.0,0.0,1366.316667,0.0,0.0,1350.075,414.2944444,934.9583332999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45277778,0.0
872.3861111,775.4361111000001,139.06666669999998,0.0,0.0,0.0,0.0,0.0,0.0,1366.316667,0.0,0.0,1350.075,414.2944444,934.9583332999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.775,815.8305556,1083.016667,1112.441667,0.0,0.0,0.0,0.0,0.0,1269.383333,0.0,0.0,0.41666666700000005,400.7611111,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.775,815.8305556,1083.016667,1112.441667,0.0,0.0,0.0,0.0,0.0,1269.383333,0.0,0.0,0.41666666700000005,400.7611111,0.0,1150.566667,491.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.166667,0.0,2452.661111,1972.1,1135.877778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150.566667,491.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.166667,0.0,2452.661111,1972.1,1135.877778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.4638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.5111111,181.025,0.0,23.19444444,0.0,0.0,0.0,0.0,0.0,282.3083333,0.0,0.0,0.0,0.0,0.0
208.4638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.5111111,181.025,0.0,23.19444444,0.0,0.0,0.0,0.0,0.0,282.3083333,0.0,0.0,0.0,0.0,0.0,606.6027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86111111,784.6083332999999,0.0,643.1972222,0.0,0.0,0.0,0.0,0.0,686.1833333,0.0,0.0,0.0,48.68333333,0.0
606.6027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86111111,784.6083332999999,0.0,643.1972222,0.0,0.0,0.0,0.0,0.0,686.1833333,0.0,0.0,0.0,48.68333333,0.0,1552.488889,918.3777777999999,319.5777778,0.0,0.0,0.0,0.0,0.0,0.0,1842.05571,0.0,0.0,888.075,674.2305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.5416667000002
1552.488889,918.3777777999999,319.5777778,0.0,0.0,0.0,0.0,0.0,0.0,1842.05571,0.0,0.0,888.075,674.2305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.5416667000002,1231.375,460.7444444,0.0,0.0,1254.011111,0.0,0.0,0.0,0.0,0.0,1753.0277780000001,0.0,1102.188889,0.0,0.0,0.0,0.0,0.0,1816.7111109999998,0.0,0.0,0.0,322.5472222,0.0
1231.375,460.7444444,0.0,0.0,1254.011111,0.0,0.0,0.0,0.0,0.0,1753.0277780000001,0.0,1102.188889,0.0,0.0,0.0,0.0,0.0,1816.7111109999998,0.0,0.0,0.0,322.5472222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6277778,1331.977778,2410.347222,2271.644444,0.0,840.6444444,0.0,0.0,0.0,0.0,0.0,1439.936111,0.0,0.0,0.0,290.5527778,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6277778,1331.977778,2410.347222,2271.644444,0.0,840.6444444,0.0,0.0,0.0,0.0,0.0,1439.936111,0.0,0.0,0.0,290.5527778,0.0,1570.325,1303.902778,377.3583333,0.0,0.0,0.0,0.0,0.0,0.0,2093.311111,0.0,0.0,1724.672222,367.31944439999995,1384.986111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570.325,1303.902778,377.3583333,0.0,0.0,0.0,0.0,0.0,0.0,2093.311111,0.0,0.0,1724.672222,367.31944439999995,1384.986111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.13333330000006,70.54166667,251.1361111,0.0,0.0,0.0,0.0,0.0,894.6888889,0.0,0.0,452.2,718.0611111000001,0.0,0.0,0.0,0.0,209.4222222,0.0,0.0,0.0,0.0,0.0
0.0,464.13333330000006,70.54166667,251.1361111,0.0,0.0,0.0,0.0,0.0,894.6888889,0.0,0.0,452.2,718.0611111000001,0.0,0.0,0.0,0.0,209.4222222,0.0,0.0,0.0,0.0,0.0,809.3944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.40277780000002,1143.808333,1109.733333,0.0,1576.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.01944444,331.21666669999996,0.0
809.3944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.40277780000002,1143.808333,1109.733333,0.0,1576.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.01944444,331.21666669999996,0.0,0.0,674.3305556,0.0,0.42222222200000004,0.0,1653.013889,0.0,0.0,0.0,0.0,0.0,1637.483333,0.0,500.90277779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.4833332999999
0.0,674.3305556,0.0,0.42222222200000004,0.0,1653.013889,0.0,0.0,0.0,0.0,0.0,1637.483333,0.0,500.90277779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.4833332999999,1034.183333,277.9611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.9527779999999,0.0,3024.911111,0.0,1462.727778,0.0,0.0,0.0,0.0,0.0,2675.722222,0.0,0.0,0.0,491.65277779999997
1034.183333,277.9611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.9527779999999,0.0,3024.911111,0.0,1462.727778,0.0,0.0,0.0,0.0,0.0,2675.722222,0.0,0.0,0.0,491.65277779999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.4194439999999,2346.2416670000002,2726.191667,299.6694444,1314.433333,2193.611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.8694444,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.4194439999999,2346.2416670000002,2726.191667,299.6694444,1314.433333,2193.611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.8694444,0.0,588.9972222,108.69722220000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.455556,0.0,2683.319444,0.0,1661.9694439999998,2148.831884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.3638889,0.0
588.9972222,108.69722220000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.455556,0.0,2683.319444,0.0,1661.9694439999998,2148.831884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.3638889,0.0,1548.427778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.4694439999998,1615.0805560000001,293.36944439999996,104.8527778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9083332999999,0.0,0.0,0.0
1548.427778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.4694439999998,1615.0805560000001,293.36944439999996,104.8527778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9083332999999,0.0,0.0,0.0,654.2638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54444444,674.8916667000001,0.0,15.49444444,0.0,0.0,0.0,0.0,0.0,455.8166666999999,0.0,0.0,0.0,0.0,0.0
654.2638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54444444,674.8916667000001,0.0,15.49444444,0.0,0.0,0.0,0.0,0.0,455.8166666999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.3527777999999,387.4166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.808333,0.0,553.7888889,0.0,90.59444444,0.0,0.0,0.0,0.0,0.0,0.0,314.725,0.0,0.0,0.0
949.3527777999999,387.4166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.808333,0.0,553.7888889,0.0,90.59444444,0.0,0.0,0.0,0.0,0.0,0.0,314.725,0.0,0.0,0.0,1014.647222,552.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.377778,0.0,1387.0861109999998,1777.669444,1478.194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.6,0.0
1014.647222,552.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.377778,0.0,1387.0861109999998,1777.669444,1478.194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.6,0.0,444.9222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03611111,119.99722220000001,0.0,148.5361111,0.0,0.0,0.0,0.0,0.0,499.6277778,0.0,0.0,0.45555555600000003,0.0,0.0
444.9222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03611111,119.99722220000001,0.0,148.5361111,0.0,0.0,0.0,0.0,0.0,499.6277778,0.0,0.0,0.45555555600000003,0.0,0.0,1133.769444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09722222,1116.55,1325.597222,0.0,1372.05,0.0,0.0,0.0,0.0,0.0,1322.7055560000001,0.0,0.0,0.0,789.675,0.0
1133.769444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09722222,1116.55,1325.597222,0.0,1372.05,0.0,0.0,0.0,0.0,0.0,1322.7055560000001,0.0,0.0,0.0,789.675,0.0,102.4055556,44.27777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.62777780000002,0.0,0.0,337.3083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22777778
102.4055556,44.27777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.62777780000002,0.0,0.0,337.3083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22777778,261.2916667,0.0,0.0,0.0,924.5,0.0,0.0,0.0,0.0,0.0,978.6638889000001,174.85555559999997,1207.247222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.9694444,0.0,628.4444444000001,0.0
261.2916667,0.0,0.0,0.0,924.5,0.0,0.0,0.0,0.0,0.0,978.6638889000001,174.85555559999997,1207.247222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.9694444,0.0,628.4444444000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.79166669999995,0.0,420.9111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.79166669999995,0.0,420.9111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.857143,0.0,0.0,0.0,0.0,0.0,0.0,22.26666667,498.3055556,592.9027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034.857143,0.0,0.0,0.0,0.0,0.0,0.0,22.26666667,498.3055556,592.9027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.9472222,1708.980556,2555.372222,0.0,934.7472222000001,0.0,0.0,0.0,0.0,0.0,2259.7583329999998,0.0,0.0,0.483333333,208.9194444,0.0
2554.363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.9472222,1708.980556,2555.372222,0.0,934.7472222000001,0.0,0.0,0.0,0.0,0.0,2259.7583329999998,0.0,0.0,0.483333333,208.9194444,0.0,800.0444444,662.5611111000001,35.43333333,0.0,0.0,0.0,0.0,0.0,0.0,930.8111111,0.0,0.0,787.2527778,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.3638889
800.0444444,662.5611111000001,35.43333333,0.0,0.0,0.0,0.0,0.0,0.0,930.8111111,0.0,0.0,787.2527778,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.3638889,738.3083333,135.6944444,0.0,0.0,1240.877778,0.0,0.0,0.0,0.0,0.0,1152.872222,0.0,180.8305556,0.0,0.0,0.0,0.0,0.0,658.1611111000001,0.0,0.0,0.0,0.0,0.0
738.3083333,135.6944444,0.0,0.0,1240.877778,0.0,0.0,0.0,0.0,0.0,1152.872222,0.0,180.8305556,0.0,0.0,0.0,0.0,0.0,658.1611111000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430555556,33.175,50.64444444,798.1472222,921.9,0.0,769.9083333,0.0,0.0,0.0,0.0,0.0,231.8277778,0.0,0.0,0.0,89.66388889,0.0
